speech_id	sentence_id	text	label
http://ldf.fi/semparl/speeches/s2021_1_125_156	train_2829	Tämä sama linja on jatkunut jo viime kaudelta, kun tässä Pariisin ilmastosopimuksen sovellutuksessa Puolalla on ihan minimaaliset vähennystavoitteet ja Suomella taas kolmanneksi korkeimmat.	5
http://ldf.fi/semparl/speeches/s2021_1_125_016	train_2830	Arvoisa puhemies!	0
http://ldf.fi/semparl/speeches/s2021_1_125_117	train_2831	Arvoisa puhemies!	0
http://ldf.fi/semparl/speeches/s2020_1_092_113	train_2832	Ensimmäiseen käsittelyyn esitellään päiväjärjestyksen 15. asia.	0
http://ldf.fi/semparl/speeches/s2017_1_054_081	train_2833	Siinä mielessä koko prosessi on ollut parlamentarismin kannalta hyvin ala-arvoinen.	5
http://ldf.fi/semparl/speeches/s2017_1_054_143	train_2834	Mutta emme me nyt vaan mitään voi sille, että se asetus tuli 2014 voimaan.	0
http://ldf.fi/semparl/speeches/s2020_1_045_009	train_2835	Tartuntatautilain esitöiden mukaan karanteeniin määräämistä käytettäisiin silloin, kun kyse olisi hyvin harvinaisesta tartuntataudista, esimerkiksi pandemiauhka influenssasta.	0
http://ldf.fi/semparl/speeches/s2021_1_125_050	train_2836	Edustaja Mykkänen.	0
http://ldf.fi/semparl/speeches/s2021_1_125_148	train_2837	Mikä on Suomelle ja suomalaisille paras EU:n kehittämissuunta?	0
http://ldf.fi/semparl/speeches/s2017_1_054_064	train_2838	Käsittämätöntä.	8
http://ldf.fi/semparl/speeches/s2021_1_125_016	train_2839	Sitä tulee laajentaa uusilla työkaluilla.	0
http://ldf.fi/semparl/speeches/s2021_1_125_024	train_2840	Tämä on monin tavoin EU:n ansiota.	0
http://ldf.fi/semparl/speeches/s2021_1_125_134	train_2841	Vasemmisto vastusti sitä erittäin jyrkästi, mutta presidentti Kekkonen ja silloiset päättäjät kuitenkin veivät Suomen läntiseen integraatioon sopimuksella Euroopan talousyhteisön kanssa.	0
http://ldf.fi/semparl/speeches/s2018_1_169_028	train_2842	Arvoisa rouva puhemies!	0
http://ldf.fi/semparl/speeches/s2017_1_054_124	train_2843	Siinä, miten tutkiva journalismi, viranomaiset saavat tietoja, olemme maailman huippumaita.	2
http://ldf.fi/semparl/speeches/s2020_1_021_032	train_2844	Valiokunta totesi vuonna 2016 seuraavasti: ”Valiokunnan mielestä huoleen vaalikampanjoiden kulujen kasvusta ja siitä aiheutuvista kielteisistä vaikutuksista esimerkiksi ehdokkaaksi ryhtymiselle on syytä suhtautua vakavasti.	6
http://ldf.fi/semparl/speeches/s2018_1_169_043	train_2845	Me olemme tehneet paljon toimenpiteitä, ja me olemme panneet koto-koulutuksen uusiksi.	0
http://ldf.fi/semparl/speeches/s2021_1_125_168	train_2846	Ja edustaja Hassi kun kyseli, että haluammeko me [Puhemies: Kiitoksia!] Euroopan keskuspankista eroamista, talousalueesta ja rahaliitosta eroamista, niin totean, että me haluamme, että siihen valmistaudutaan.	2
http://ldf.fi/semparl/speeches/s2021_1_125_146	train_2847	Toivon teiltä, arvoisat edustajat, pikkuisen rehellisyyttä siihen, mitä me ollaan tekemässä.	2
http://ldf.fi/semparl/speeches/s2021_1_091_042	train_2848	Ainoaan käsittelyyn esitellään päiväjärjestyksen 3. asia.	0
http://ldf.fi/semparl/speeches/s2017_1_054_148	train_2849	[Li Andersson: Pitää paikkansa!]	0
http://ldf.fi/semparl/speeches/s2021_1_125_109	train_2850	Myös ilmastoasiat ovat ihan erilaisia eri puolilla Eurooppaa: on talvi, ja kaikki tämmöiset asiat.	0
http://ldf.fi/semparl/speeches/s2018_1_169_006	train_2851	Työn murroksessa keskeisiä asioita ja käsitteitä ovat globalisaatio ja teknologinen kehitys, kuten digitalisaatio ja tekoäly, mutta myös ilmaston ja väestörakenteen muutos.	0
http://ldf.fi/semparl/speeches/s2021_1_125_014	train_2852	Vuosittaisissa sektori‑ ja hankevaikuttamisstrategioissa käsitellään asioita, jotka jo ovat neuvottelupöydissä.	0
http://ldf.fi/semparl/speeches/s2021_1_125_030	train_2853	Selonteon avainteemana on EU:n kriisinkestävyyden vahvistaminen eri politiikan aloilla.	0
http://ldf.fi/semparl/speeches/s2018_1_169_053	train_2854	Edustaja Mäkisalo-Ropposelle suomalaisen yhteiskunnan tasa-arvosta: koulutus on ehdottomasti se tie.	0
http://ldf.fi/semparl/speeches/s2020_1_045_017	train_2855	Tähän on varmasti löydettävissä oikeudenmukaisia malleja toteuttaa se niin, että kun päästään takaisin normaalioloihin, niin ravintolat jälleen meitä palvelevat eikä kukaan yrittäjä menetä omaa elinkeinoaan, vaikka juuri tällä hetkellä nyt poikkeusolojen vallitessa tätä heidän vapauttaan elinkeinoa harjoittaa on ollut kansanterveyden suojelemiseksi aivan pakko rajata.	2
http://ldf.fi/semparl/speeches/s2017_1_054_067	train_2856	Täytyy nyt muistaa, että tämän vuoden alusta on tullut voimaan direktiivi, joka velvoittaa kaikki finanssilaitokset tunnistamaan asiakkaansa.	0
http://ldf.fi/semparl/speeches/s2021_1_091_018	train_2857	Mietin, mikä on meidän sotilaidemme tilanne, jos he lähtevät sinne paikan päälle ja se tilanne kuitenkin eskaloituu ja muuttuu, koska emme me voi luottaa siihen, että talibanhallinto pysyy myönteisenä tälle tilanteelle.	6
http://ldf.fi/semparl/speeches/s2017_1_054_145	train_2858	Ja myös komission vastauksessa on se, että lopullisen ratkaisun tekee EU-tuomioistuin.	0
http://ldf.fi/semparl/speeches/s2021_1_125_119	train_2859	Oikea todellisuus ei piittaa meidän saduistamme ja tarinoistamme.	0
http://ldf.fi/semparl/speeches/s2021_1_091_017	train_2860	Kiitoksia.	0
http://ldf.fi/semparl/speeches/s2017_1_074_242	train_2861	Sitten myös on käyty varmasti valmistelun aikana Puolustusvoimien kanssa huolellista keskustelua, millaiset pykälät tulisi olla, että ne täyttävät sen tarpeen, mitä varten ne on laadittu.	0
http://ldf.fi/semparl/speeches/s2021_1_124_216	train_2862	Voidaan tietysti ajatella, että täällä toisiamme kunnioitetaan, mutta nythän me keskustellaan tästä asiasta — emmehän me keskustele siitä, kuinka me työskentelemme valiokunnassa, ja tiedätte varsin hyvin, että pidän teidän tyylistänne työskennellä siellä.	0
http://ldf.fi/semparl/speeches/s2018_1_169_040	train_2863	Kiitoksia.	0
http://ldf.fi/semparl/speeches/s2021_1_125_134	train_2864	Euroopan yhteisö ei ollut unioni, liittovaltiomuotoinen, vaan kaupallinen yhteistyöalue.	0
http://ldf.fi/semparl/speeches/s2021_1_131_183	train_2865	— Edustaja Mäenpää, olkaa hyvä.	0
http://ldf.fi/semparl/speeches/s2017_1_054_072	train_2866	Viimeisenä palaisin siihen, mitä edustaja Aalto jo totesi.	0
http://ldf.fi/semparl/speeches/s2017_1_054_141	train_2867	Sen kysymyksen toivottavasti valiokunnan puheenjohtaja osaa minulle paremmin kertoa.	0
http://ldf.fi/semparl/speeches/s2017_1_054_140	train_2868	Kuten edustaja Elo totesi, automaattisen tietojenvaihdon laajenemisen myötä osakkeiden säilyttäjän tulee tuntea ja tunnistaa asiakkaansa.	0
http://ldf.fi/semparl/speeches/s2020_1_092_116	train_2869	Mutta edelleen, kuten edustaja Semi äsken totesi, tästä käytiin kyllä perusteellinen keskustelu, tai ainakin pitkä keskustelu, ja itse taisin osaltani siihen vähän, lainausmerkeissä, syyllistyä.	0
http://ldf.fi/semparl/speeches/s2018_1_169_043	train_2870	Se on tietysti eri asia, uskotaanko sitä.	0
http://ldf.fi/semparl/speeches/s2017_1_054_150	train_2871	Oikeastaan tekisikin mieli vielä kysyä edustaja Anderssonilta, että oletteko sitä mieltä, ihan oikeasti, että me voimme säätää, että suomalainen Ranskassa omistaessaan voi tehdä sen vain niin, että se näkyy Ranskassa henkilökohtaisella arvo-osuustilillä, vaikka Ranskassa sellaista ei ole — tai jos Saksassa sellaista ei tule, miten sen henkilökohtaisen arvo-osuustilin saa olemaan esimerkiksi Saksassa, kun sikäläinen järjestelmä ei sellaista tunne.	0
http://ldf.fi/semparl/speeches/s2019_1_027_096	train_2872	Olen siinä suhteessa saanut kyllä kiitettävää palautetta henkilöstön osaavuudesta ja palvelualttiudesta.	0
http://ldf.fi/semparl/speeches/s2020_1_045_002	train_2873	Nämä periaatteet rajoittavat sekä toimivaltuuksien käyttöönottoa että niiden käyttämistä poikkeusoloissa.	0
http://ldf.fi/semparl/speeches/s2021_1_125_128	train_2874	Ensinnäkin se kaikkein tärkein eli Suomen ja suomalaisten etu.	0
http://ldf.fi/semparl/speeches/s2021_1_091_006	train_2875	Ja onkin onnistuttu.	1
http://ldf.fi/semparl/speeches/s2018_1_169_053	train_2876	Meillä on se sanonta, että ei niin pientä tölliä, josta ei tohtoriksi, ei niin pientä mökkiä, josta ei maisteriksi, ja tästä meidän pitää kyllä pitää suomalaisessa yhteiskunnassa kiinni.	2
http://ldf.fi/semparl/speeches/s2017_1_074_241	train_2877	Aluevalvontalain toimivaltuuksia voitaisiin kohdistaa siis myös tunnuksettomaan sotilaalliseen ryhmään koko Suomen alueella viranomaisten vastuiden ja tehtävien pysyessä ennallaan.	0
http://ldf.fi/semparl/speeches/s2021_1_125_119	train_2878	Tämä lista on loputon.	0
http://ldf.fi/semparl/speeches/s2021_1_125_018	train_2879	Eurokriisi luotiin hyväksymällä yhteisvaluuttaan maita, jotka eivät alun perinkään täyttäneet talous‑ ja vakaussopimusten vaatimuksia.	5
http://ldf.fi/semparl/speeches/s2017_1_054_080	train_2880	Täällä on opposition toimesta syytetty, että täällä on ponsien sekamelska.	0
http://ldf.fi/semparl/speeches/s2021_1_091_037	train_2881	Kiitoksia.	0
http://ldf.fi/semparl/speeches/s2021_1_125_152	train_2882	Arvoisa puhemies!	0
http://ldf.fi/semparl/speeches/s2017_1_054_138	train_2883	Tässä on kysytty siitä, kuinka vahva ponsi voi olla.	0
http://ldf.fi/semparl/speeches/s2018_1_169_027	train_2884	Mutta kuinka sinne yrittäjän tulevaisuuteen sitten katsotaan, että sielläkin on se olo turvattu pahan päivän varalle?	2
http://ldf.fi/semparl/speeches/s2021_1_091_008	train_2885	Miten me turvaamme omat sotilaamme, jotka ovat siellä ulkomailla motitettuina?	6
http://ldf.fi/semparl/speeches/s2020_1_092_114	train_2886	Valiokunta pitää asianmukaisena, että ennen nimityspäätöksen tekemistä asiasta informoidaan sisäministeriä osana normaalia vuorovaikutusta.	0
http://ldf.fi/semparl/speeches/s2017_1_054_091	train_2887	Arvoisa puhemies!	0
http://ldf.fi/semparl/speeches/s2017_1_074_245	train_2888	Yksi esimerkki niistä on tämä lakimuutos, joka meillä on täällä tänään käsittelyssä.	0
http://ldf.fi/semparl/speeches/s2017_1_054_145	train_2889	Minä istuin siinä etupenkissä ja kysyin, että anteeksi, minkä lain taakse? Hallintolain, hän vastasi voimakkaasti.	0
http://ldf.fi/semparl/speeches/s2017_1_054_103	train_2890	Toistan vielä kerran kysymykseni siitä, että kun kerran tämä poikkeus on asetukseen neuvoteltu, niin miksi ei haluta pitää kiinni siitä, ja kun selvästi tiedostetaan ne riskit, epäkohdat ja ongelmat, jotka tähän esitykseen liittyvät, niin miksi niitä ei korjata lainsäädännöllä niin, että tuodaan tämä paketti kerralla, kokonaisuutena tänne saliin.	6
http://ldf.fi/semparl/speeches/s2020_1_045_011	train_2891	Kun tilanne on uusi, harvinainen, poikkeuksellinen ja siihen tartutaan nyt ensimmäistä kertaa tämän valmiuslain kautta, niin silloin erityisesti näiden ohjeiden pitää olla selkeitä ja mahdollisimman tarkasti laadittuja.	0
http://ldf.fi/semparl/speeches/s2018_1_169_045	train_2892	Ohjelman tulee sisältää mekanismit, joiden avulla päästöperusteisten maksujen ja verojen korotukset korvataan pieni‑ ja keskituloisille.	0
http://ldf.fi/semparl/speeches/s2017_1_054_059	train_2893	Omaisuuden piilottaminen on Suomessa estetty omalla arvo-osuusjärjestelmällämme.	0
http://ldf.fi/semparl/speeches/s2021_1_125_022	train_2894	Tämä ei kuitenkaan edellytä jatkuvaa, kiihtyvää velkaantumista.	0
http://ldf.fi/semparl/speeches/s2017_1_054_058	train_2895	Jos se sellainen on, milloin se tehdään, miten se tehdään, ja mitä se kaikki maksaa?	0
http://ldf.fi/semparl/speeches/s2021_1_125_020	train_2896	Aika keskustelulle EU:n tulevaisuudesta ja Suomen linjasta on nyt.	0
http://ldf.fi/semparl/speeches/s2021_1_125_071	train_2897	Ministeri Tuppurainen aivan hyvin johdatteli siihen maailmaan, missä me nyt olemme, kun katsomme kokonaisuutena globaalia maailmaa, Kiinaa, Yhdysvaltoja, Venäjää, — kaiken kaikkiaan tämän maailman tilaa ja jännitteitä niin ulko‑ ja turvallisuuspoliittisesti kuin kauppapoliittisesti.	0
http://ldf.fi/semparl/speeches/s2020_1_045_012	train_2898	Työnne on niin kuin eduskunnan työkin tässä erittäin tärkeä osa prosessia, kuten edustaja Auttokin täällä mainitsi.	0
http://ldf.fi/semparl/speeches/s2021_1_125_142	train_2899	Se ei ollut vuoden 95 alla käydyssä kansanäänestyskeskustelussa lainkaan esillä.	0
http://ldf.fi/semparl/speeches/s2021_1_125_115	train_2900	Suomi ajaa Suomen etua Euroopan unionissa ratkaisuhakuisella tavalla ja tavalla, joka tuottaa myös eurooppalaista lisäarvoa.	0
http://ldf.fi/semparl/speeches/s2021_1_125_144	train_2901	Kysyttiin myös EU-jäsenyyden hyödyistä, ja jos en nyt mene tähän rauhaan ja vakauteen, niin muutama konkreettinen esimerkki.	0
http://ldf.fi/semparl/speeches/s2018_1_169_005	train_2902	Arvoisa puhemies!	0
http://ldf.fi/semparl/speeches/s2021_1_125_053	train_2903	EU:n on oltava myös suuri suurissa asioissa ja pieni pienissä asioissa.	0
http://ldf.fi/semparl/speeches/s2017_1_054_105	train_2904	Täällä on oppositiota syytetty pelottelusta, kun me olemme olleet huolissamme esimerkiksi siitä, mitä vaikutuksia tällä lakiesityksellä on viranomaisten mahdollisuuksiin paljastaa esimerkiksi rahanpesurikoksia.	6
http://ldf.fi/semparl/speeches/s2018_1_169_019	train_2905	Näettekö, että meillä Suomessa on osattu tähän asti hyödyntää teknologian tarjoamat mahdollisuudet erityisesti julkisen sektorin puolella parhaalla mahdollisella tavalla?	0
http://ldf.fi/semparl/speeches/s2021_1_091_002	train_2906	Yleisemmin Afganistaniin liittyen valiokunta kiinnittää huomion erityisesti maan vakavaan humanitääriseen kriisiin.	5
http://ldf.fi/semparl/speeches/s2021_1_091_034	train_2907	Arvoisa herra puhemies!	0
http://ldf.fi/semparl/speeches/s2020_1_045_007	train_2908	Etätyössä ja kouluissa monet ovat huomanneet, miten nykyiset nettiyhteydet, erityisesti mobiililaajakaistat, ovat riittämättömiä ja epäluotettavia.	6
http://ldf.fi/semparl/speeches/s2018_1_169_005	train_2909	Lisäksi kannattaa poimia ilmastoasiantuntija Tuuli Kaskisen näkökulma, joka liittyi siihen, miten me suuntaisimme huomiomme yrityksiin ja heidän haasteeseensa muuttua 1,5 asteen maailman yrityksiksi, miten tukisimme oikeanlaista toimintaa ja toisaalta tekisimme mahdollisiksi siirtymät.	2
http://ldf.fi/semparl/speeches/s2017_1_074_241	train_2910	Paraikaa ollaan tekemässä tiedustelulainsäädäntöä, josta tänään olemme myös keskustelleet.	0
http://ldf.fi/semparl/speeches/s2021_1_125_025	train_2911	Edustaja Kyllönen.	0
http://ldf.fi/semparl/speeches/s2020_1_045_005	train_2912	Kaikki lapset eivät ole turvassa omassa kodissaan.	5
http://ldf.fi/semparl/speeches/s2021_1_125_109	train_2913	Ei tosiaan voi olla niin, että aina sanotaan ”kyllä”.	0
http://ldf.fi/semparl/speeches/s2021_1_131_178	train_2914	Mielenterveyden häiriöihin ei tällä hetkellä saa apua, ja tilanteet pääsevät kriisiytymään.	5
http://ldf.fi/semparl/speeches/s2017_1_054_076	train_2915	Mielenkiinnolla seuraan tätä keskustelua, ja tosiaan ihmetyttää tämä, että täällä on jo lähes puolet Euroopasta omituisia ihmisiä, kun uskaltavat sijoittaa.	6
http://ldf.fi/semparl/speeches/s2020_1_021_033	train_2916	No niin, aika taisi loppua, mutta pääasia tuli sanottua.	0
http://ldf.fi/semparl/speeches/s2021_1_124_210	train_2917	Ei liene ainakaan kenenkään ei-rosvon etu tämä lainsäädäntö, enkä suoraan sanoen ymmärrä, miksi juuri tässä vaiheessa näitä säilytysaikoja lyhennetään, kun ongelmat vain kasvavat.	5
http://ldf.fi/semparl/speeches/s2021_1_131_188	train_2918	Sitten, arvoisa puhemies, tämä toinen nimissäni oleva aloite koskee mielenterveyslakia, ja siinä ehdotetaan, että Terapiatakuu-kansalaisaloitteessa esitetyn mukaisesti lisättäisiin nämä uudet momentit mielenterveyslakiin.	0
http://ldf.fi/semparl/speeches/s2021_1_125_142	train_2919	Osana unionia, osana globaaliyhteisön vastuunkantoa me pystymme näihin asioihin tarttumaan.	2
http://ldf.fi/semparl/speeches/s2020_1_045_014	train_2920	Asetuksen perustelumuistiossa perustellaan rajoituksen välttämättömyyttä maakunnittain.	0
http://ldf.fi/semparl/speeches/s2021_1_125_123	train_2921	Aivan varmasti meidän erikoisasemamme saisi toisenlaisen luonteen itänaapuriimme, ja kenties erityissuhteemme loppuisi.	6
http://ldf.fi/semparl/speeches/s2021_1_125_146	train_2922	Se on osannut sen jo vuosisatoja.	0
http://ldf.fi/semparl/speeches/s2021_1_125_119	train_2923	Ja kun EU ei tiedä, mitä se tosimaailman ongelmalle tekisi, se todellakin perustaa rahaston tai viraston.	7
http://ldf.fi/semparl/speeches/s2018_1_169_028	train_2924	On hienoa katsoa taaksepäin ja on hienoa elää nykyhetkessä, mutta on tarpeen myös katsoa tulevaisuuteen.	2
http://ldf.fi/semparl/speeches/s2021_1_125_152	train_2925	Arvoisa puhemies!	0
http://ldf.fi/semparl/speeches/s2018_1_169_003	train_2926	Me keskustassa luotamme ihmiseen.	2
http://ldf.fi/semparl/speeches/s2021_1_125_096	train_2927	— Nyt seuraavaksi edustaja Kivisaari.	0
http://ldf.fi/semparl/speeches/s2021_1_125_136	train_2928	Tästä esimerkkinä Puolan tilanne.	0
http://ldf.fi/semparl/speeches/s2021_1_125_026	train_2929	EU on ennen kaikkea rauhan unioni.	2
http://ldf.fi/semparl/speeches/s2021_1_125_160	train_2930	Talvi- ja jatkosodan aikana Suomi taisi olla ainoa Euroopan valtio, jossa ei nälänhätää kärsitty.	0
http://ldf.fi/semparl/speeches/s2020_1_146_081	train_2931	Mielestäni on keskeistä, että tuen toimivuutta ja riittävyyttä tarkastellaan ja arvioidaan aktiivisesti ja säilytetään myös mahdollisuus tulevaisuudessa laajentaa paitsi tukipaketin kokoa myös siihen sovellettavien ajoneuvojen piiriä esimerkiksi traktoreihin ja muihin maataloudessa tarvittaviin työkoneisiin.	2
http://ldf.fi/semparl/speeches/s2017_1_054_099	train_2932	Mitä tulee sitten hallintarekisteriin, niin se ei missään nimessä ole rikos.	0
http://ldf.fi/semparl/speeches/s2021_1_125_095	train_2933	Jos minä neuvottelen sinun kanssasi ja sinä tiedät, että minä aina annan periksi, vaikka me...	0
http://ldf.fi/semparl/speeches/s2020_1_045_012	train_2934	Ei ole mitenkään helppoa muodostaa se arvio, mutta se on silti erittäin tärkeää.	0
http://ldf.fi/semparl/speeches/s2021_1_125_026	train_2935	EU:n alkuperäisenä tavoitteena oli lopettaa pysyvästi Euroopan maiden väliset toistuvat ja tuhoisat sodat.	0
http://ldf.fi/semparl/speeches/s2018_1_169_004	train_2936	Arvoisa puhemies! ”Työelämä mullistuu: Tällainen on tulevaisuuden ’supertyöntekijä’.”	0
http://ldf.fi/semparl/speeches/s2018_1_169_044	train_2937	Tarvitsemme myös jatkuvasti ylläpidetyn varasuunnitelman teknologiayhteiskunnan kriisiytymisen varalta.	6
http://ldf.fi/semparl/speeches/s2021_1_125_144	train_2938	Tämä tulee valkenemaan Suomen kansalle, miten te varjelette veronmaksajien rahoja siinä tilanteessa, jos tulee esille tarve soveltaa tätä oikeusvaltiokytkentää.	0
http://ldf.fi/semparl/speeches/s2022_1_007_154	train_2939	Kiitoksia.	0
http://ldf.fi/semparl/speeches/s2021_1_125_158	train_2940	Arvoisa puhemies!	0
http://ldf.fi/semparl/speeches/s2018_1_169_006	train_2941	Työn murrokseen liittyvät uudet työntekemisen muodot ovat usein lähellä yrittäjyyttä, ja ne voivat tapahtua erilaisissa verkostoissa ja alustoilla.	0
http://ldf.fi/semparl/speeches/s2017_1_054_114	train_2942	Fakta on se, että tämä hallitus kokoomuksen johdolla, ja niin, että perussuomalaiset ministerit hyväksyivät hallituksessa, esitti hallintarekisteröinnin sallimista Suomessa [Li Andersson: Näin on!] ja se olisi mennyt läpi ilman opposition ja laajan kansalaisten piirin vastustusta.	0
http://ldf.fi/semparl/speeches/s2021_1_125_081	train_2943	Erilaisten mielipidetiedustelujen mukaan enemmistö suomalaisista kannattaa Suomen EU-jäsenyyttä, ja miksi?	0
http://ldf.fi/semparl/speeches/s2020_1_045_004	train_2944	Ja juuri tämä ennakointi nousee siellä aivan keskeiseksi.	0
http://ldf.fi/semparl/speeches/s2018_1_169_037	train_2945	Arvoisa puhemies!	0
http://ldf.fi/semparl/speeches/s2021_1_124_224	train_2946	Nämä ovat todellisia ongelmia jo ennen tätä esitystä, mutta tällä esityksellä te valitettavasti, hyvä hallitus, olette vaikeuttamassa tilannetta, ja silloin harkitsisin, että tätä yksittäistä osaa tässä paketissa muutettaisiin.	5
http://ldf.fi/semparl/speeches/s2018_1_169_006	train_2947	Uudelleenkouluttautuminen ja erilaisten teknologioiden opettelun tuki on myös tärkeää.	2
http://ldf.fi/semparl/speeches/s2021_1_091_002	train_2948	Valiokunnan, joka totesi tilanteen perustelevan kiireellistä menettelyä, mielestä Suomen lainsäädäntö, kansainvälinen apulaki ja sotilaallista kriisinhallintaa koskeva lainsäädäntö eivät tunnista nyt kyseessä olevan tilanteen mukaisia tarpeita parhaalla mahdollisella tavalla eivätkä riittävästi.	5
http://ldf.fi/semparl/speeches/s2021_1_131_188	train_2949	Tässä on kysymys nimenomaan sentyyppisistä julkisessa terveydenhuollossa annettavista lyhytpsykoterapioista ja muista psykososiaalisista lyhytinterventioista, jotka olisivat tarjolla kaikille ikäluokille, kaikissa mielenterveyden ongelmissa ja joka puolella maatamme.	0
http://ldf.fi/semparl/speeches/s2018_1_169_004	train_2950	Kokoomuksen eduskuntaryhmä esittää Suomelle jatkuvan oppimisen uudistusta tulevalle hallituskaudelle.	0
http://ldf.fi/semparl/speeches/s2018_1_169_005	train_2951	Nuo lausunnot ovat kokonaisuutenaan valtavan arvokkaita, ja suosittelen niitä luettavaksi kaikille edustajakollegoille.	2
http://ldf.fi/semparl/speeches/s2018_1_169_026	train_2952	Ruotsissa on vähän aikaa sitten tehty laaja tutkimus, jossa tutkittiin tätä syrjintää.	0
http://ldf.fi/semparl/speeches/s2022_1_007_157	train_2953	Paremminkin ehkä mietin sitä, onko viranomaisilla sitten liikaa sellaista — miten tämän nyt sanoisi — pidättyväisyyttä esittää jopa ehkä niitä uusia toimivaltuuksia, mitä alati muuttuva maailma ja haastavammaksi käyvä maailmantilanne edellyttäisi myös lainsäädännöltä.	6
http://ldf.fi/semparl/speeches/s2020_1_045_015	train_2954	Valiokunta pitää tärkeänä kiellosta aiheutuneiden menetysten kohtuullista kompensoimista ja vaikutusten lieventämistä.	2
http://ldf.fi/semparl/speeches/s2020_1_045_004	train_2955	Valiokunta onkin korostanut, että vaikka pitää ennakoida, niin varmuuden vuoksi ei tule toimia, vaan pitää saavuttaa juuri se oikea tasapaino vaadittavien toimien ja vaadittavan ennakoinnin tason suhteen.	0
http://ldf.fi/semparl/speeches/s2021_1_125_125	train_2956	Olemme itsekin EU:n ulkorajalla pitkän itärajamme vuoksi.	0
http://ldf.fi/semparl/speeches/s2021_1_125_099	train_2957	Koko kevään aikana me emme kuulleet hallituksen kannanmuodostuksesta yhtikäs mitään.	5
http://ldf.fi/semparl/speeches/s2021_1_063_133	train_2958	Meillä ei valitettavasti löydy suomalaisia nuoria tai vanhempia, jotka näitä näin mittavasti lähtisivät keräämään, ja kun ajatellaan sitä luonnontuotteitten keräämistä ja myyntiä, niin sehän on tänä päivänä säännelty siinä mielessä verotuksellisestikin eri tavalla, että niiden suomalaistenkin, jotka myyvät keräämiään marjoja tai luonnontuotteita laajemminkin, ei tarvitse maksaa siitä veroa; se on verotonta tuloa.	0
http://ldf.fi/semparl/speeches/s2021_1_125_087	train_2959	EU:ssa on käynnissä talous‑ ja rahaliiton sääntöjen uudistaminen, ja pääministeri toteaa julkisesti, että Suomella ei ole kantaa vaan odotetaan komission esitystä.	0
http://ldf.fi/semparl/speeches/s2021_1_063_139	train_2960	Meillä on luonnontuotekeruualan toimijalla velvollisuuksia — hän joutuu muun muassa perehdyttämään kerääjän Suomen olosuhteisiin, mikä tietenkin tuntuu aivan oikealta lähtökohtaisesti, hän joutuu tarjoamaan ajoneuvot, majoitukset ja niin edelleen, ja on monia muita velvollisuuksia — mutta samaan aikaan täällä edellisessä pykälässä, 4 §:ssä, kun nämä olivat 6 §:ssä, todetaan, että ”kerääjällä on oikeus myydä keräämänsä luonnontuotteet valitsemalleen taholle”.	0
http://ldf.fi/semparl/speeches/s2017_1_054_143	train_2961	Eilen aamulla Yleisradiossa, jota ei saa arvostella enkä arvostele, en tietystikään, välitettiin samaa viestiä, hyökättiin nyt tässä nimeltä mainitsemattoman puolueen kimppuun ja kerrottiin, kuinka se teki takinkäännöksen vastustaessaan vielä vuonna 2015 tätä esitystä ja nyt sitten kannattaa tätä esitystä.	8
http://ldf.fi/semparl/speeches/s2017_1_074_241	train_2962	Laissa säädetään tällaisille ryhmille ehdoton kielto tulla Suomeen ja olla Suomessa, jonka rikkominen on jatkossa rikoslaissa kriminalisoitua.	0
http://ldf.fi/semparl/speeches/s2018_1_169_020	train_2963	Oleellista meidän nykyisessä sosiaaliturvajärjestelmässämme työllistymisen kannalta on se byrokratiakitka, se mielivaltaisuus ja hankaluus ja ennakoimattomuus, joka liittyy siihen, ja se ratkeaa vain perustulolla tai vastaavalla järjestelmällä.	5
http://ldf.fi/semparl/speeches/s2017_1_054_087	train_2964	Arvoisa puhemies!	0
http://ldf.fi/semparl/speeches/s2021_1_125_115	train_2965	Se on todella huolestuttava kehityskulku, että yhteisillä sisämarkkinoilla on maita, joiden tuomioistuimet eivät enää ole [Puhemies koputtaa] riippumattomia.	6
http://ldf.fi/semparl/speeches/s2021_1_125_119	train_2966	Miten EU-tarinan käy, kun yhä useampi maa alkaa haastaa sen yhteensopivuutta oman perustuslakinsa kanssa?	6
http://ldf.fi/semparl/speeches/s2021_1_091_018	train_2967	Tämä on kuitenkin ihan oleellinen keskustelu siinä mielessä, että eduskunnalla on budjettivalta ja tietojen saantioikeus, ja kun me täällä olemme päättämässä ja keskustelemassa tästä asiasta, niin se on äärettömän tärkeää, mitä tämä tarkoittaa, eikä se, onko se 81 vai 82 henkilöä, ole se oleellisin, vaan mikä se status on.	0
http://ldf.fi/semparl/speeches/s2018_1_169_030	train_2968	Tätä en löytänyt tästä teidän mietinnöstänne, ja toivoisin, että siihenkin otettaisiin yhteisesti kantaa.	5
http://ldf.fi/semparl/speeches/s2021_1_131_182	train_2969	Arvoisa puhemies!	0
http://ldf.fi/semparl/speeches/s2018_1_169_045	train_2970	Suuret rakenteelliset muutokset eivät ole koskaan ongelmattomia.	5
http://ldf.fi/semparl/speeches/s2021_1_125_123	train_2971	Oletteko varmoja hallituksessa, että liittovaltio tulisi apuun silloin tasaamaan?	6
http://ldf.fi/semparl/speeches/s2018_1_169_025	train_2972	Työ ei siis ole loppumassa, vaikka tällaisia uhkakuvia kuulee sanottavan.	6
